name,cohort,analysis,outcome,model,outcome_time_median,term,hr,conf_low,conf_high,source
cohort_prevax-sub_age_18_39-gastro_oesophageal_reflux_disease,prevax,sub_age_18_39,gastro_oesophageal_reflux_disease,mdl_max_adj,13,days1_28,1.429615336,1.276102997,1.601594866,R
cohort_prevax-sub_age_18_39-gastro_oesophageal_reflux_disease,prevax,sub_age_18_39,gastro_oesophageal_reflux_disease,mdl_max_adj,274,days197_365,1.221682112,1.161689612,1.284772773,R
cohort_prevax-sub_age_18_39-gastro_oesophageal_reflux_disease,prevax,sub_age_18_39,gastro_oesophageal_reflux_disease,mdl_max_adj,110,days28_197,1.190152275,1.132856539,1.250345821,R
cohort_prevax-sub_age_18_39-gastro_oesophageal_reflux_disease,prevax,sub_age_18_39,gastro_oesophageal_reflux_disease,mdl_max_adj,413,days365_714,1.379774047,1.253401853,1.518887511,R
cohort_prevax-sub_age_18_39-gastro_oesophageal_reflux_disease,prevax,sub_age_18_39,gastro_oesophageal_reflux_disease,mdl_max_adj,381,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_18_39-ibs,prevax,sub_age_18_39,ibs,mdl_age_sex,1,days0_1,19.34621147,16.67362083,22.44718782,R
cohort_prevax-sub_age_18_39-ibs,prevax,sub_age_18_39,ibs,mdl_age_sex,14,days1_28,1.292930427,1.120190555,1.492307787,R
cohort_prevax-sub_age_18_39-ibs,prevax,sub_age_18_39,ibs,mdl_age_sex,278,days197_365,1.303609611,1.231288082,1.380179051,R
cohort_prevax-sub_age_18_39-ibs,prevax,sub_age_18_39,ibs,mdl_age_sex,116.5,days28_197,1.233407798,1.165610839,1.305148121,R
cohort_prevax-sub_age_18_39-ibs,prevax,sub_age_18_39,ibs,mdl_age_sex,413.5,days365_714,1.421613116,1.267152685,1.594901604,R
cohort_prevax-sub_age_18_39-ibs,prevax,sub_age_18_39,ibs,mdl_age_sex,381,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_18_39-ibs,prevax,sub_age_18_39,ibs,mdl_max_adj,1,days0_1,10.67367121,8.392907794,13.57422957,R
cohort_prevax-sub_age_18_39-ibs,prevax,sub_age_18_39,ibs,mdl_max_adj,14,days1_28,1.162510755,1.007487063,1.341388198,R
cohort_prevax-sub_age_18_39-ibs,prevax,sub_age_18_39,ibs,mdl_max_adj,278,days197_365,1.15934004,1.094776609,1.227711038,R
cohort_prevax-sub_age_18_39-ibs,prevax,sub_age_18_39,ibs,mdl_max_adj,116.5,days28_197,1.104775847,1.043779277,1.169336946,R
cohort_prevax-sub_age_18_39-ibs,prevax,sub_age_18_39,ibs,mdl_max_adj,413.5,days365_714,1.198849457,1.068531874,1.345060503,R
cohort_prevax-sub_age_18_39-ibs,prevax,sub_age_18_39,ibs,mdl_max_adj,381,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_18_39-lower_gi_bleeding,prevax,sub_age_18_39,lower_gi_bleeding,mdl_age_sex,1,days0_1,15.33042977,12.592346,18.66388337,R
cohort_prevax-sub_age_18_39-lower_gi_bleeding,prevax,sub_age_18_39,lower_gi_bleeding,mdl_age_sex,17,days1_28,1.279699811,1.083316159,1.51168391,R
cohort_prevax-sub_age_18_39-lower_gi_bleeding,prevax,sub_age_18_39,lower_gi_bleeding,mdl_age_sex,276,days197_365,1.349011138,1.255995909,1.448914791,R
cohort_prevax-sub_age_18_39-lower_gi_bleeding,prevax,sub_age_18_39,lower_gi_bleeding,mdl_age_sex,112,days28_197,1.397423919,1.309842606,1.49086127,R
cohort_prevax-sub_age_18_39-lower_gi_bleeding,prevax,sub_age_18_39,lower_gi_bleeding,mdl_age_sex,408,days365_714,1.6276231860000001,1.420387575,1.865094627,R
cohort_prevax-sub_age_18_39-lower_gi_bleeding,prevax,sub_age_18_39,lower_gi_bleeding,mdl_age_sex,377,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_18_39-lower_gi_bleeding,prevax,sub_age_18_39,lower_gi_bleeding,mdl_max_adj,1,days0_1,8.912283987,6.564958644,12.09890422,R
cohort_prevax-sub_age_18_39-lower_gi_bleeding,prevax,sub_age_18_39,lower_gi_bleeding,mdl_max_adj,17,days1_28,1.163568339,0.985294621,1.374097908,R
cohort_prevax-sub_age_18_39-lower_gi_bleeding,prevax,sub_age_18_39,lower_gi_bleeding,mdl_max_adj,276,days197_365,1.213988352,1.130127397,1.304072198,R
cohort_prevax-sub_age_18_39-lower_gi_bleeding,prevax,sub_age_18_39,lower_gi_bleeding,mdl_max_adj,112,days28_197,1.266190976,1.186643458,1.35107102,R
cohort_prevax-sub_age_18_39-lower_gi_bleeding,prevax,sub_age_18_39,lower_gi_bleeding,mdl_max_adj,408,days365_714,1.398973523,1.220633559,1.603369746,R
cohort_prevax-sub_age_18_39-lower_gi_bleeding,prevax,sub_age_18_39,lower_gi_bleeding,mdl_max_adj,377,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_18_39-nonvariceal_gi_bleeding,prevax,sub_age_18_39,nonvariceal_gi_bleeding,mdl_age_sex,1,days0_1,13.95361761,10.89823186,17.86559938,R
cohort_prevax-sub_age_18_39-nonvariceal_gi_bleeding,prevax,sub_age_18_39,nonvariceal_gi_bleeding,mdl_age_sex,14,days1_28,1.441075201,1.238408718,1.6769082,R
cohort_prevax-sub_age_18_39-nonvariceal_gi_bleeding,prevax,sub_age_18_39,nonvariceal_gi_bleeding,mdl_age_sex,275,days197_365,1.274776444,1.189641168,1.366004327,R
cohort_prevax-sub_age_18_39-nonvariceal_gi_bleeding,prevax,sub_age_18_39,nonvariceal_gi_bleeding,mdl_age_sex,112,days28_197,1.365893934,1.283039784,1.454098511,R
cohort_prevax-sub_age_18_39-nonvariceal_gi_bleeding,prevax,sub_age_18_39,nonvariceal_gi_bleeding,mdl_age_sex,410,days365_714,1.600434082,1.405615257,1.822254872,R
cohort_prevax-sub_age_18_39-nonvariceal_gi_bleeding,prevax,sub_age_18_39,nonvariceal_gi_bleeding,mdl_age_sex,379,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_18_39-nonvariceal_gi_bleeding,prevax,sub_age_18_39,nonvariceal_gi_bleeding,mdl_max_adj,1,days0_1,12.78522841,9.985085766,16.37062209,R
cohort_prevax-sub_age_18_39-nonvariceal_gi_bleeding,prevax,sub_age_18_39,nonvariceal_gi_bleeding,mdl_max_adj,14,days1_28,1.320483083,1.134575881,1.536852319,R
cohort_prevax-sub_age_18_39-nonvariceal_gi_bleeding,prevax,sub_age_18_39,nonvariceal_gi_bleeding,mdl_max_adj,275,days197_365,1.160605603,1.082931326,1.243851141,R
cohort_prevax-sub_age_18_39-nonvariceal_gi_bleeding,prevax,sub_age_18_39,nonvariceal_gi_bleeding,mdl_max_adj,112,days28_197,1.249388805,1.173340543,1.330366017,R
cohort_prevax-sub_age_18_39-nonvariceal_gi_bleeding,prevax,sub_age_18_39,nonvariceal_gi_bleeding,mdl_max_adj,410,days365_714,1.397086166,1.226479117,1.591425185,R
cohort_prevax-sub_age_18_39-nonvariceal_gi_bleeding,prevax,sub_age_18_39,nonvariceal_gi_bleeding,mdl_max_adj,379,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_18_39-peptic_ulcer,prevax,sub_age_18_39,peptic_ulcer,mdl_age_sex,1,days0_1,16.73924912,7.290468806,38.43407995,R
cohort_prevax-sub_age_18_39-peptic_ulcer,prevax,sub_age_18_39,peptic_ulcer,mdl_age_sex,12.5,days1_28,1.861053027,1.049119179,3.301358357,R
cohort_prevax-sub_age_18_39-peptic_ulcer,prevax,sub_age_18_39,peptic_ulcer,mdl_age_sex,255.5,days197_365,1.535482697,1.197900257,1.968199855,R
cohort_prevax-sub_age_18_39-peptic_ulcer,prevax,sub_age_18_39,peptic_ulcer,mdl_age_sex,119,days28_197,1.561047699,1.230450783,1.980469232,R
cohort_prevax-sub_age_18_39-peptic_ulcer,prevax,sub_age_18_39,peptic_ulcer,mdl_age_sex,428,days365_714,1.444973815,0.850988459,2.453557747,R
cohort_prevax-sub_age_18_39-peptic_ulcer,prevax,sub_age_18_39,peptic_ulcer,mdl_age_sex,398,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_18_39-peptic_ulcer,prevax,sub_age_18_39,peptic_ulcer,mdl_max_adj,1,days0_1,11.0944185,3.582237341,34.36012476,R
cohort_prevax-sub_age_18_39-peptic_ulcer,prevax,sub_age_18_39,peptic_ulcer,mdl_max_adj,12.5,days1_28,1.686199455,0.951108545,2.989425988,R
cohort_prevax-sub_age_18_39-peptic_ulcer,prevax,sub_age_18_39,peptic_ulcer,mdl_max_adj,255.5,days197_365,1.380091226,1.076341536,1.769560802,R
cohort_prevax-sub_age_18_39-peptic_ulcer,prevax,sub_age_18_39,peptic_ulcer,mdl_max_adj,119,days28_197,1.411118284,1.111451545,1.791580406,R
cohort_prevax-sub_age_18_39-peptic_ulcer,prevax,sub_age_18_39,peptic_ulcer,mdl_max_adj,428,days365_714,1.216756468,0.715691298,2.06862415,R
cohort_prevax-sub_age_18_39-peptic_ulcer,prevax,sub_age_18_39,peptic_ulcer,mdl_max_adj,398,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_18_39-upper_gi_bleeding,prevax,sub_age_18_39,upper_gi_bleeding,mdl_age_sex,1,days0_1,22.15618702,16.71397783,29.37042446,R
cohort_prevax-sub_age_18_39-upper_gi_bleeding,prevax,sub_age_18_39,upper_gi_bleeding,mdl_age_sex,14,days1_28,1.856999615,1.539063792,2.240613797,R
cohort_prevax-sub_age_18_39-upper_gi_bleeding,prevax,sub_age_18_39,upper_gi_bleeding,mdl_age_sex,274,days197_365,1.307423461,1.194600183,1.430902264,R
cohort_prevax-sub_age_18_39-upper_gi_bleeding,prevax,sub_age_18_39,upper_gi_bleeding,mdl_age_sex,115,days28_197,1.368333128,1.256921072,1.489620621,R
cohort_prevax-sub_age_18_39-upper_gi_bleeding,prevax,sub_age_18_39,upper_gi_bleeding,mdl_age_sex,418,days365_714,1.571251663,1.321332963,1.868440323,R
cohort_prevax-sub_age_18_39-upper_gi_bleeding,prevax,sub_age_18_39,upper_gi_bleeding,mdl_age_sex,394,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_18_39-upper_gi_bleeding,prevax,sub_age_18_39,upper_gi_bleeding,mdl_max_adj,1,days0_1,20.26252958,15.28007312,26.86964269,R
cohort_prevax-sub_age_18_39-upper_gi_bleeding,prevax,sub_age_18_39,upper_gi_bleeding,mdl_max_adj,14,days1_28,1.689019795,1.397935432,2.040715045,R
cohort_prevax-sub_age_18_39-upper_gi_bleeding,prevax,sub_age_18_39,upper_gi_bleeding,mdl_max_adj,274,days197_365,1.186824377,1.084138752,1.299236005,R
cohort_prevax-sub_age_18_39-upper_gi_bleeding,prevax,sub_age_18_39,upper_gi_bleeding,mdl_max_adj,115,days28_197,1.248539955,1.146491494,1.359671684,R
cohort_prevax-sub_age_18_39-upper_gi_bleeding,prevax,sub_age_18_39,upper_gi_bleeding,mdl_max_adj,418,days365_714,1.353920013,1.137876999,1.610982033,R
cohort_prevax-sub_age_18_39-upper_gi_bleeding,prevax,sub_age_18_39,upper_gi_bleeding,mdl_max_adj,394,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_40_59-dyspepsia,prevax,sub_age_40_59,dyspepsia,mdl_age_sex,1,days0_1,26.6298012,22.36414047,31.70907966,R
cohort_prevax-sub_age_40_59-dyspepsia,prevax,sub_age_40_59,dyspepsia,mdl_age_sex,15,days1_28,1.714467367,1.495601169,1.965362433,R
cohort_prevax-sub_age_40_59-dyspepsia,prevax,sub_age_40_59,dyspepsia,mdl_age_sex,276.5,days197_365,1.434454909,1.347989857,1.52646615,R
cohort_prevax-sub_age_40_59-dyspepsia,prevax,sub_age_40_59,dyspepsia,mdl_age_sex,118.5,days28_197,1.443394416,1.36143481,1.530288065,R
cohort_prevax-sub_age_40_59-dyspepsia,prevax,sub_age_40_59,dyspepsia,mdl_age_sex,415,days365_714,1.607670051,1.431710488,1.805255333,R
cohort_prevax-sub_age_40_59-dyspepsia,prevax,sub_age_40_59,dyspepsia,mdl_age_sex,372,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_40_59-dyspepsia,prevax,sub_age_40_59,dyspepsia,mdl_max_adj,1,days0_1,22.32310513,18.64977052,26.71995466,R
cohort_prevax-sub_age_40_59-dyspepsia,prevax,sub_age_40_59,dyspepsia,mdl_max_adj,15,days1_28,1.476123529,1.28694797,1.693107045,R
cohort_prevax-sub_age_40_59-dyspepsia,prevax,sub_age_40_59,dyspepsia,mdl_max_adj,276.5,days197_365,1.2290258689292901,1.154733925,1.308097523,R
cohort_prevax-sub_age_40_59-dyspepsia,prevax,sub_age_40_59,dyspepsia,mdl_max_adj,118.5,days28_197,1.245584619,1.17467615,1.320773425,R
cohort_prevax-sub_age_40_59-dyspepsia,prevax,sub_age_40_59,dyspepsia,mdl_max_adj,415,days365_714,1.263940564,1.124754221,1.420350971,R
cohort_prevax-sub_age_40_59-dyspepsia,prevax,sub_age_40_59,dyspepsia,mdl_max_adj,372,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_40_59-gastro_oesophageal_reflux_disease,prevax,sub_age_40_59,gastro_oesophageal_reflux_disease,mdl_age_sex,1,days0_1,47.03808908,43.2595219,51.14670081,R
cohort_prevax-sub_age_40_59-gastro_oesophageal_reflux_disease,prevax,sub_age_40_59,gastro_oesophageal_reflux_disease,mdl_age_sex,10,days1_28,3.516156129,3.292457178,3.755053826,R
cohort_prevax-sub_age_40_59-gastro_oesophageal_reflux_disease,prevax,sub_age_40_59,gastro_oesophageal_reflux_disease,mdl_age_sex,277,days197_365,1.410514794,1.355846087,1.467387782,R
cohort_prevax-sub_age_40_59-gastro_oesophageal_reflux_disease,prevax,sub_age_40_59,gastro_oesophageal_reflux_disease,mdl_age_sex,112,days28_197,1.511844914,1.455151932,1.570746665,R
cohort_prevax-sub_age_40_59-gastro_oesophageal_reflux_disease,prevax,sub_age_40_59,gastro_oesophageal_reflux_disease,mdl_age_sex,420,days365_714,1.685860907,1.571613206,1.808413792,R
cohort_prevax-sub_age_40_59-gastro_oesophageal_reflux_disease,prevax,sub_age_40_59,gastro_oesophageal_reflux_disease,mdl_age_sex,392,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_40_59-gastro_oesophageal_reflux_disease,prevax,sub_age_40_59,gastro_oesophageal_reflux_disease,mdl_max_adj,1,days0_1,34.54197324,31.33397458,38.07840949,R
cohort_prevax-sub_age_40_59-gastro_oesophageal_reflux_disease,prevax,sub_age_40_59,gastro_oesophageal_reflux_disease,mdl_max_adj,10,days1_28,3.039428326,2.846399773,3.245547107,R
cohort_prevax-sub_age_40_59-gastro_oesophageal_reflux_disease,prevax,sub_age_40_59,gastro_oesophageal_reflux_disease,mdl_max_adj,277,days197_365,1.214969432,1.167769522,1.264077109,R
cohort_prevax-sub_age_40_59-gastro_oesophageal_reflux_disease,prevax,sub_age_40_59,gastro_oesophageal_reflux_disease,mdl_max_adj,112,days28_197,1.308252173,1.259056584,1.35937,R
cohort_prevax-sub_age_40_59-gastro_oesophageal_reflux_disease,prevax,sub_age_40_59,gastro_oesophageal_reflux_disease,mdl_max_adj,420,days365_714,1.34383616,1.252167627,1.442215552,R
cohort_prevax-sub_age_40_59-gastro_oesophageal_reflux_disease,prevax,sub_age_40_59,gastro_oesophageal_reflux_disease,mdl_max_adj,392,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_40_59-ibs,prevax,sub_age_40_59,ibs,mdl_age_sex,1,days0_1,37.82945502,32.22262894,44.41188425,R
cohort_prevax-sub_age_40_59-ibs,prevax,sub_age_40_59,ibs,mdl_age_sex,10,days1_28,2.51379739,2.214213227,2.853915442,R
cohort_prevax-sub_age_40_59-ibs,prevax,sub_age_40_59,ibs,mdl_age_sex,276,days197_365,1.246817313,1.1674575127470599,1.331571723,R
cohort_prevax-sub_age_40_59-ibs,prevax,sub_age_40_59,ibs,mdl_age_sex,118,days28_197,1.265051695,1.182665713,1.353176789,R
cohort_prevax-sub_age_40_59-ibs,prevax,sub_age_40_59,ibs,mdl_age_sex,416,days365_714,1.379489112,1.222055126,1.557204885,R
cohort_prevax-sub_age_40_59-ibs,prevax,sub_age_40_59,ibs,mdl_age_sex,399,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_40_59-ibs,prevax,sub_age_40_59,ibs,mdl_max_adj,1,days0_1,33.30520732,28.34717841,39.13041427,R
cohort_prevax-sub_age_40_59-ibs,prevax,sub_age_40_59,ibs,mdl_max_adj,10,days1_28,2.233041327,1.966729684,2.535413795,R
cohort_prevax-sub_age_40_59-ibs,prevax,sub_age_40_59,ibs,mdl_max_adj,276,days197_365,1.104393772,1.033877766,1.179719349,R
cohort_prevax-sub_age_40_59-ibs,prevax,sub_age_40_59,ibs,mdl_max_adj,118,days28_197,1.125492864,1.051992635,1.204128379,R
cohort_prevax-sub_age_40_59-ibs,prevax,sub_age_40_59,ibs,mdl_max_adj,416,days365_714,1.138118455,1.007213292,1.286037057,R
cohort_prevax-sub_age_40_59-ibs,prevax,sub_age_40_59,ibs,mdl_max_adj,399,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_40_59-lower_gi_bleeding,prevax,sub_age_40_59,lower_gi_bleeding,mdl_age_sex,1,days0_1,46.66257871,41.02540465,53.07433942,R
cohort_prevax-sub_age_40_59-lower_gi_bleeding,prevax,sub_age_40_59,lower_gi_bleeding,mdl_age_sex,11,days1_28,1.881719277,1.643400837,2.154597562,R
cohort_prevax-sub_age_40_59-lower_gi_bleeding,prevax,sub_age_40_59,lower_gi_bleeding,mdl_age_sex,280,days197_365,1.333624773,1.24948302,1.423432738,R
cohort_prevax-sub_age_40_59-lower_gi_bleeding,prevax,sub_age_40_59,lower_gi_bleeding,mdl_age_sex,110,days28_197,1.453511037,1.367718611,1.544684936,R
cohort_prevax-sub_age_40_59-lower_gi_bleeding,prevax,sub_age_40_59,lower_gi_bleeding,mdl_age_sex,417,days365_714,1.386962951,1.22388791,1.571766672,R
cohort_prevax-sub_age_40_59-lower_gi_bleeding,prevax,sub_age_40_59,lower_gi_bleeding,mdl_age_sex,379,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_40_59-lower_gi_bleeding,prevax,sub_age_40_59,lower_gi_bleeding,mdl_max_adj,1,days0_1,35.95386901,30.92104451,41.80585479,R
cohort_prevax-sub_age_40_59-lower_gi_bleeding,prevax,sub_age_40_59,lower_gi_bleeding,mdl_max_adj,11,days1_28,1.714446627,1.497689077,1.962575064,R
cohort_prevax-sub_age_40_59-lower_gi_bleeding,prevax,sub_age_40_59,lower_gi_bleeding,mdl_max_adj,280,days197_365,1.20974636,1.133288129,1.291362911,R
cohort_prevax-sub_age_40_59-lower_gi_bleeding,prevax,sub_age_40_59,lower_gi_bleeding,mdl_max_adj,110,days28_197,1.322941994,1.244756754,1.406038178,R
cohort_prevax-sub_age_40_59-lower_gi_bleeding,prevax,sub_age_40_59,lower_gi_bleeding,mdl_max_adj,417,days365_714,1.186365193,1.046651985,1.344728134,R
cohort_prevax-sub_age_40_59-lower_gi_bleeding,prevax,sub_age_40_59,lower_gi_bleeding,mdl_max_adj,379,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_40_59-nonalcoholic_steatohepatitis,prevax,sub_age_40_59,nonalcoholic_steatohepatitis,mdl_age_sex,1,days0_1,101.7492761,54.81967666,188.8539993,R
cohort_prevax-sub_age_40_59-nonalcoholic_steatohepatitis,prevax,sub_age_40_59,nonalcoholic_steatohepatitis,mdl_age_sex,8,days1_28,6.938560324,4.397392287,10.94822027,R
cohort_prevax-sub_age_40_59-nonalcoholic_steatohepatitis,prevax,sub_age_40_59,nonalcoholic_steatohepatitis,mdl_age_sex,293,days197_365,1.569992135,1.133162329,2.175218185,R
cohort_prevax-sub_age_40_59-nonalcoholic_steatohepatitis,prevax,sub_age_40_59,nonalcoholic_steatohepatitis,mdl_age_sex,121,days28_197,1.82289822,1.330998163,2.496590916,R
cohort_prevax-sub_age_40_59-nonalcoholic_steatohepatitis,prevax,sub_age_40_59,nonalcoholic_steatohepatitis,mdl_age_sex,409,days365_714,2.360677713,1.400617683,3.978815441,R
cohort_prevax-sub_age_40_59-nonalcoholic_steatohepatitis,prevax,sub_age_40_59,nonalcoholic_steatohepatitis,mdl_age_sex,443.5,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_40_59-nonalcoholic_steatohepatitis,prevax,sub_age_40_59,nonalcoholic_steatohepatitis,mdl_max_adj,1,days0_1,81.18366443,44.03414084,149.6744854,R
cohort_prevax-sub_age_40_59-nonalcoholic_steatohepatitis,prevax,sub_age_40_59,nonalcoholic_steatohepatitis,mdl_max_adj,8,days1_28,5.977519788,3.933798258,9.0830135340000009,R
cohort_prevax-sub_age_40_59-nonalcoholic_steatohepatitis,prevax,sub_age_40_59,nonalcoholic_steatohepatitis,mdl_max_adj,293,days197_365,1.202211935,0.865908452,1.669129725,R
cohort_prevax-sub_age_40_59-nonalcoholic_steatohepatitis,prevax,sub_age_40_59,nonalcoholic_steatohepatitis,mdl_max_adj,121,days28_197,1.42265457,1.035868589,1.953863692,R
cohort_prevax-sub_age_40_59-nonalcoholic_steatohepatitis,prevax,sub_age_40_59,nonalcoholic_steatohepatitis,mdl_max_adj,409,days365_714,1.480622191,0.866308739,2.530555184,R
cohort_prevax-sub_age_40_59-nonalcoholic_steatohepatitis,prevax,sub_age_40_59,nonalcoholic_steatohepatitis,mdl_max_adj,443.5,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_40_59-peptic_ulcer,prevax,sub_age_40_59,peptic_ulcer,mdl_age_sex,1,days0_1,25.06199318,14.5424367,43.19107692,R
cohort_prevax-sub_age_40_59-peptic_ulcer,prevax,sub_age_40_59,peptic_ulcer,mdl_age_sex,13,days1_28,2.501579294,1.795711898,3.484912571,R
cohort_prevax-sub_age_40_59-peptic_ulcer,prevax,sub_age_40_59,peptic_ulcer,mdl_age_sex,288.5,days197_365,1.400565359,1.178306907,1.664747371,R
cohort_prevax-sub_age_40_59-peptic_ulcer,prevax,sub_age_40_59,peptic_ulcer,mdl_age_sex,106,days28_197,1.624620461,1.383639371,1.907571941,R
cohort_prevax-sub_age_40_59-peptic_ulcer,prevax,sub_age_40_59,peptic_ulcer,mdl_age_sex,405,days365_714,1.313392184,0.92426534,1.866346119,R
cohort_prevax-sub_age_40_59-peptic_ulcer,prevax,sub_age_40_59,peptic_ulcer,mdl_age_sex,400,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_40_59-peptic_ulcer,prevax,sub_age_40_59,peptic_ulcer,mdl_max_adj,1,days0_1,23.12426855,13.36084336,40.02230858,R
cohort_prevax-sub_age_40_59-peptic_ulcer,prevax,sub_age_40_59,peptic_ulcer,mdl_max_adj,13,days1_28,2.280195211,1.622698523,3.204101147,R
cohort_prevax-sub_age_40_59-peptic_ulcer,prevax,sub_age_40_59,peptic_ulcer,mdl_max_adj,288.5,days197_365,1.305817375,1.098187847,1.552702502,R
cohort_prevax-sub_age_40_59-peptic_ulcer,prevax,sub_age_40_59,peptic_ulcer,mdl_max_adj,106,days28_197,1.518859318,1.292708382,1.78457389,R
cohort_prevax-sub_age_40_59-peptic_ulcer,prevax,sub_age_40_59,peptic_ulcer,mdl_max_adj,405,days365_714,1.150026866,0.808970674,1.634869886,R
cohort_prevax-sub_age_40_59-peptic_ulcer,prevax,sub_age_40_59,peptic_ulcer,mdl_max_adj,400,days_pre,NA,NA,NA,R
cohort_prevax-sub_age_60_79-upper_gi_bleeding,prevax,sub_age_60_79,upper_gi_bleeding,mdl_age_sex,1,days0_1,402.372164,372.8127679,434.2752511,R
cohort_prevax-sub_age_60_79-upper_gi_bleeding,prevax,sub_age_60_79,upper_gi_bleeding,mdl_age_sex,9,days1_28,16.9154179,16.03821502,17.84059901,R
cohort_prevax-sub_age_60_79-upper_gi_bleeding,prevax,sub_age_60_79,upper_gi_bleeding,mdl_age_sex,280,days197_365,1.69725932,1.559150073,1.847602261,R
cohort_prevax-sub_age_60_79-upper_gi_bleeding,prevax,sub_age_60_79,upper_gi_bleeding,mdl_age_sex,96,days28_197,2.904927107,2.729649629,3.091459581,R
cohort_prevax-sub_age_60_79-upper_gi_bleeding,prevax,sub_age_60_79,upper_gi_bleeding,mdl_age_sex,433.5,days365_714,2.721087305,2.451019495,3.020912781,R
cohort_prevax-sub_age_60_79-upper_gi_bleeding,prevax,sub_age_60_79,upper_gi_bleeding,mdl_age_sex,394,days_pre,NA,NA,NA,R
